x,y,pci,rsrp
67.0,20.0,41.0,-99.174446
68.0,20.0,41.0,-99.174446
69.0,20.0,41.0,-96.89977633333332
70.0,20.0,41.0,-96.961913
71.0,20.0,41.0,-93.583729
72.0,20.0,41.0,-88.44022533333332
73.0,20.0,41.0,-88.44022533333332
74.0,20.0,41.0,-84.28527666666666
75.0,20.0,41.0,-84.28527666666666
76.0,20.0,41.0,-80.36388099999998
77.0,20.0,41.0,-78.6501593333333
78.0,20.0,41.0,-77.53055333333333
79.0,20.0,41.0,-77.53055333333333
80.0,20.0,41.0,-73.70662133333333
81.0,20.0,41.0,-68.14700666666666
82.0,20.0,41.0,-65.69152533333333
83.0,20.0,41.0,-62.84731933333334
84.0,20.0,41.0,-62.84731933333334
85.0,20.0,41.0,-67.54862033333335
86.0,20.0,41.0,-69.86411866666667
87.0,20.0,41.0,-74.34662933333334
88.0,20.0,41.0,-75.81310033333334
89.0,20.0,41.0,-77.24876933333333
90.0,20.0,41.0,-79.143525
91.0,20.0,41.0,-82.90879
92.0,20.0,41.0,-82.90879
93.0,20.0,41.0,-82.90879
94.0,20.0,41.0,-82.90879
95.0,20.0,41.0,-83.06137233333331
63.0,21.0,41.0,-99.396757
64.0,21.0,41.0,-99.396757
65.0,21.0,41.0,-99.396757
66.0,21.0,41.0,-97.96930233333336
67.0,21.0,41.0,-99.174446
68.0,21.0,41.0,-96.89977633333332
69.0,21.0,41.0,-96.89977633333336
70.0,21.0,41.0,-93.52159233333332
71.0,21.0,41.0,-93.52159233333332
72.0,21.0,41.0,-88.58847966666669
73.0,21.0,41.0,-84.433531
74.0,21.0,41.0,-84.28527666666669
75.0,21.0,41.0,-84.28527666666669
76.0,21.0,41.0,-80.363881
77.0,21.0,41.0,-78.6501593333333
78.0,21.0,41.0,-78.6501593333333
79.0,21.0,41.0,-77.53055333333333
80.0,21.0,41.0,-73.70662133333333
81.0,21.0,41.0,-72.250407
82.0,21.0,41.0,-65.69152533333333
83.0,21.0,41.0,-68.326228
84.0,21.0,41.0,-68.326228
85.0,21.0,41.0,-68.326228
86.0,21.0,41.0,-72.706098
87.0,21.0,41.0,-72.706098
88.0,21.0,41.0,-77.24876933333333
89.0,21.0,41.0,-77.24876933333333
90.0,21.0,41.0,-81.01403433333333
91.0,21.0,41.0,-82.90879
92.0,21.0,41.0,-82.90879
93.0,21.0,41.0,-85.04507133333333
94.0,21.0,41.0,-85.04507133333333
95.0,21.0,41.0,-85.04507133333333
61.0,22.0,41.0,-101.577081
62.0,22.0,41.0,-101.577081
63.0,22.0,41.0,-99.396757
64.0,22.0,41.0,-99.396757
65.0,22.0,41.0,-99.396757
66.0,22.0,41.0,-97.96930233333336
67.0,22.0,41.0,-96.89977633333332
68.0,22.0,41.0,-96.89977633333336
69.0,22.0,41.0,-93.52159233333332
70.0,22.0,41.0,-93.52159233333332
71.0,22.0,41.0,-93.52159233333332
72.0,22.0,41.0,-88.52634300000001
73.0,22.0,41.0,-84.433531
74.0,22.0,41.0,-84.433531
75.0,22.0,41.0,-84.433531
76.0,22.0,41.0,-80.363881
77.0,22.0,41.0,-80.36388099999998
78.0,22.0,41.0,-80.36030266666667
79.0,22.0,41.0,-76.19109966666666
80.0,22.0,41.0,-72.250407
81.0,22.0,41.0,-72.250407
82.0,22.0,41.0,-68.326228
83.0,22.0,41.0,-68.326228
84.0,22.0,41.0,-68.326228
85.0,22.0,41.0,-68.326228
86.0,22.0,41.0,-73.77211999999999
87.0,22.0,41.0,-73.77211999999999
88.0,22.0,41.0,-78.59345666666667
89.0,22.0,41.0,-78.59345666666667
90.0,22.0,41.0,-81.29269966666666
91.0,22.0,41.0,-84.43858300000002
92.0,22.0,41.0,-84.43858300000002
93.0,22.0,41.0,-85.04507133333334
94.0,22.0,41.0,-85.04507133333334
95.0,22.0,41.0,-85.04507133333334
96.0,22.0,41.0,-85.04507133333334
60.0,23.0,41.0,-101.577081
61.0,23.0,41.0,-101.577081
62.0,23.0,41.0,-101.577081
63.0,23.0,41.0,-101.577081
64.0,23.0,41.0,-99.396757
65.0,23.0,41.0,-99.396757
66.0,23.0,41.0,-96.56186533333334
67.0,23.0,41.0,-96.89977633333332
68.0,23.0,41.0,-93.26118833333332
69.0,23.0,41.0,-93.52159233333332
70.0,23.0,41.0,-93.52159233333332
71.0,23.0,41.0,-88.52634300000001
72.0,23.0,41.0,-88.52634300000001
73.0,23.0,41.0,-88.52634300000001
74.0,23.0,41.0,-84.433531
75.0,23.0,41.0,-84.433531
76.0,23.0,41.0,-80.363881
77.0,23.0,41.0,-80.36388099999998
78.0,23.0,41.0,-80.36030266666667
79.0,23.0,41.0,-76.19109966666666
80.0,23.0,41.0,-72.250407
81.0,23.0,41.0,-68.326228
82.0,23.0,41.0,-68.326228
83.0,23.0,41.0,-68.326228
84.0,23.0,41.0,-68.326228
85.0,23.0,41.0,-71.70774833333333
86.0,23.0,41.0,-73.77211999999999
87.0,23.0,41.0,-73.77212
88.0,23.0,41.0,-78.59345666666667
89.0,23.0,41.0,-78.59345666666667
90.0,23.0,41.0,-80.12537000000002
91.0,23.0,41.0,-84.43858300000002
92.0,23.0,41.0,-84.43858300000002
93.0,23.0,41.0,-84.43858300000002
94.0,23.0,41.0,-84.43858300000002
95.0,23.0,41.0,-85.04507133333334
96.0,23.0,41.0,-85.04507133333334
59.0,24.0,41.0,-101.577081
60.0,24.0,41.0,-101.577081
61.0,24.0,41.0,-101.577081
62.0,24.0,41.0,-101.577081
63.0,24.0,41.0,-101.577081
64.0,24.0,41.0,-101.577081
65.0,24.0,41.0,-95.61712566666668
66.0,24.0,41.0,-96.56186533333334
67.0,24.0,41.0,-93.26118833333332
68.0,24.0,41.0,-93.26118833333332
69.0,24.0,41.0,-93.52159233333332
70.0,24.0,41.0,-93.52159233333332
71.0,24.0,41.0,-88.52634300000001
72.0,24.0,41.0,-88.52634300000001
73.0,24.0,41.0,-88.52634300000001
74.0,24.0,41.0,-88.52634300000001
75.0,24.0,41.0,-84.433531
76.0,24.0,41.0,-84.433531
77.0,24.0,41.0,-80.36388099999998
78.0,24.0,41.0,-77.90482133333333
79.0,24.0,41.0,-76.19109966666666
80.0,24.0,41.0,-72.250407
81.0,24.0,41.0,-68.326228
82.0,24.0,41.0,-68.326228
83.0,24.0,41.0,-68.326228
84.0,24.0,41.0,-71.70774833333333
85.0,24.0,41.0,-71.70774833333333
86.0,24.0,41.0,-73.77211999999999
87.0,24.0,41.0,-73.77212
88.0,24.0,41.0,-78.59345666666667
89.0,24.0,41.0,-78.59345666666667
90.0,24.0,41.0,-81.73934000000001
91.0,24.0,41.0,-84.438583
92.0,24.0,41.0,-84.43858300000002
93.0,24.0,41.0,-84.43858300000002
94.0,24.0,41.0,-84.43858300000002
95.0,24.0,41.0,-84.43858300000002
96.0,24.0,41.0,-84.43858300000002
97.0,24.0,41.0,-84.43858300000002
59.0,25.0,41.0,-101.577081
60.0,25.0,41.0,-101.577081
61.0,25.0,41.0,-101.577081
62.0,25.0,41.0,-101.577081
63.0,25.0,41.0,-101.577081
64.0,25.0,41.0,-101.577081
65.0,25.0,41.0,-95.61712566666668
66.0,25.0,41.0,-96.56186533333334
67.0,25.0,41.0,-93.26118833333332
68.0,25.0,41.0,-93.26118833333332
69.0,25.0,41.0,-93.52159233333332
70.0,25.0,41.0,-88.52634300000001
71.0,25.0,41.0,-88.52634300000001
72.0,25.0,41.0,-88.52634300000001
73.0,25.0,41.0,-88.52634300000001
74.0,25.0,41.0,-88.52634300000001
75.0,25.0,41.0,-84.433531
76.0,25.0,41.0,-84.433531
77.0,25.0,41.0,-83.43068566666666
78.0,25.0,41.0,-77.90482133333333
79.0,25.0,41.0,-78.90408833333333
80.0,25.0,41.0,-68.326228
81.0,25.0,41.0,-68.326228
82.0,25.0,41.0,-68.326228
83.0,25.0,41.0,-68.326228
84.0,25.0,41.0,-71.70774833333333
85.0,25.0,41.0,-71.70774833333333
86.0,25.0,41.0,-73.77211999999999
87.0,25.0,41.0,-75.06038733333334
88.0,25.0,41.0,-78.59345666666667
89.0,25.0,41.0,-78.59345666666667
90.0,25.0,41.0,-81.73934000000001
91.0,25.0,41.0,-84.438583
92.0,25.0,41.0,-84.438583
