,x,y,pci,zone
1607,48.0,14.0,38.0,4.0
1608,49.0,14.0,38.0,4.0
1609,50.0,14.0,38.0,4.0
1610,51.0,14.0,38.0,4.0
9,52.0,14.0,38.0,4.0
1611,53.0,14.0,38.0,4.0
1612,54.0,14.0,38.0,4.0
1613,55.0,14.0,38.0,4.0
1614,56.0,14.0,39.0,3.0
1615,57.0,14.0,39.0,3.0
1616,58.0,14.0,39.0,3.0
1617,59.0,14.0,39.0,3.0
1618,60.0,14.0,39.0,3.0
1619,61.0,14.0,39.0,3.0
1620,62.0,14.0,39.0,3.0
1621,63.0,14.0,39.0,3.0
1622,64.0,14.0,39.0,3.0
1623,65.0,14.0,39.0,3.0
1624,66.0,14.0,39.0,3.0
1625,67.0,14.0,39.0,3.0
1626,68.0,14.0,39.0,3.0
1627,69.0,14.0,39.0,3.0
1628,70.0,14.0,39.0,3.0
64,71.0,14.0,39.0,3.0
1629,72.0,14.0,39.0,3.0
73,73.0,14.0,39.0,3.0
78,74.0,14.0,39.0,3.0
1630,75.0,14.0,41.0,2.0
1631,76.0,14.0,41.0,2.0
1632,77.0,14.0,41.0,2.0
1633,78.0,14.0,41.0,2.0
1634,79.0,14.0,41.0,2.0
1635,80.0,14.0,41.0,2.0
1636,81.0,14.0,41.0,2.0
1637,82.0,14.0,41.0,2.0
1638,83.0,14.0,41.0,2.0
1639,84.0,14.0,41.0,2.0
1640,85.0,14.0,41.0,2.0
1641,86.0,14.0,41.0,2.0
1642,87.0,14.0,41.0,2.0
141,88.0,14.0,41.0,2.0
1643,89.0,14.0,41.0,2.0
1644,90.0,14.0,41.0,2.0
1645,91.0,14.0,41.0,2.0
1646,92.0,14.0,41.0,2.0
1647,93.0,14.0,41.0,2.0
1648,94.0,14.0,42.0,1.0
1649,95.0,14.0,42.0,2.0
1650,96.0,14.0,41.0,2.0
1651,97.0,14.0,42.0,1.0
166,98.0,14.0,42.0,1.0
1652,99.0,14.0,42.0,1.0
172,100.0,14.0,42.0,1.0
1653,101.0,14.0,42.0,1.0
1654,102.0,14.0,42.0,1.0
1655,103.0,14.0,42.0,1.0
1656,104.0,14.0,42.0,1.0
1657,0.0,15.0,38.0,4.0
1658,1.0,15.0,38.0,4.0
1659,2.0,15.0,38.0,4.0
1660,3.0,15.0,38.0,4.0
1661,4.0,15.0,38.0,4.0
1662,5.0,15.0,38.0,4.0
1663,6.0,15.0,38.0,4.0
1664,7.0,15.0,38.0,4.0
1665,8.0,15.0,38.0,4.0
1666,9.0,15.0,38.0,4.0
1667,10.0,15.0,38.0,4.0
1668,11.0,15.0,38.0,4.0
1669,12.0,15.0,38.0,4.0
1670,13.0,15.0,38.0,4.0
1671,14.0,15.0,38.0,4.0
1672,15.0,15.0,38.0,4.0
1673,16.0,15.0,38.0,4.0
1674,17.0,15.0,38.0,4.0
1675,18.0,15.0,38.0,4.0
1676,19.0,15.0,38.0,4.0
1677,20.0,15.0,38.0,4.0
1678,21.0,15.0,38.0,4.0
1679,22.0,15.0,38.0,4.0
1680,23.0,15.0,38.0,4.0
1681,24.0,15.0,38.0,4.0
1682,25.0,15.0,38.0,4.0
1683,26.0,15.0,38.0,4.0
1684,27.0,15.0,38.0,4.0
1685,28.0,15.0,38.0,4.0
1686,29.0,15.0,38.0,4.0
1687,30.0,15.0,38.0,4.0
1688,31.0,15.0,38.0,4.0
1689,32.0,15.0,38.0,4.0
1690,33.0,15.0,38.0,4.0
1691,34.0,15.0,38.0,4.0
1692,35.0,15.0,38.0,4.0
1693,36.0,15.0,38.0,4.0
1694,37.0,15.0,38.0,4.0
1695,38.0,15.0,38.0,4.0
1696,39.0,15.0,38.0,4.0
1697,40.0,15.0,38.0,4.0
1698,41.0,15.0,38.0,4.0
1699,42.0,15.0,38.0,4.0
1700,43.0,15.0,38.0,4.0
1701,44.0,15.0,38.0,4.0
1702,45.0,15.0,38.0,4.0
1703,46.0,15.0,38.0,4.0
1704,47.0,15.0,38.0,4.0
1705,48.0,15.0,38.0,4.0
1706,49.0,15.0,38.0,4.0
2,50.0,15.0,38.0,4.0
1707,51.0,15.0,38.0,4.0
1708,52.0,15.0,38.0,4.0
1709,53.0,15.0,38.0,4.0
16,54.0,15.0,38.0,4.0
1710,55.0,15.0,38.0,4.0
1711,56.0,15.0,38.0,4.0
1712,57.0,15.0,39.0,3.0
1713,58.0,15.0,39.0,3.0
1714,59.0,15.0,39.0,3.0
1715,60.0,15.0,39.0,3.0
1716,61.0,15.0,39.0,3.0
1717,62.0,15.0,39.0,3.0
1718,63.0,15.0,39.0,3.0
1719,64.0,15.0,39.0,3.0
1720,65.0,15.0,39.0,3.0
1721,66.0,15.0,39.0,3.0
1722,67.0,15.0,39.0,3.0
1723,68.0,15.0,39.0,3.0
1724,69.0,15.0,39.0,3.0
1725,70.0,15.0,39.0,3.0
1726,71.0,15.0,39.0,3.0
1727,72.0,15.0,39.0,3.0
1728,73.0,15.0,39.0,3.0
1729,74.0,15.0,39.0,3.0
1730,75.0,15.0,41.0,2.0
88,76.0,15.0,41.0,2.0
1731,77.0,15.0,41.0,2.0
1732,78.0,15.0,41.0,2.0
98,79.0,15.0,41.0,2.0
103,80.0,15.0,41.0,2.0
108,81.0,15.0,41.0,2.0
1733,82.0,15.0,41.0,2.0
116,83.0,15.0,41.0,2.0
122,84.0,15.0,41.0,2.0
1734,85.0,15.0,41.0,2.0
129,86.0,15.0,41.0,2.0
133,87.0,15.0,41.0,2.0
1735,88.0,15.0,41.0,2.0
1736,89.0,15.0,41.0,2.0
1737,90.0,15.0,41.0,2.0
153,91.0,15.0,41.0,2.0
1738,92.0,15.0,41.0,2.0
1739,93.0,15.0,41.0,2.0
161,94.0,15.0,41.0,2.0
1740,95.0,15.0,42.0,2.0
164,96.0,15.0,42.0,1.0
1741,97.0,15.0,42.0,1.0
167,98.0,15.0,42.0,1.0
1742,99.0,15.0,42.0,1.0
171,100.0,15.0,42.0,1.0
1743,101.0,15.0,42.0,1.0
175,102.0,15.0,42.0,1.0
1744,103.0,15.0,42.0,1.0
1745,104.0,15.0,42.0,1.0
1746,0.0,16.0,38.0,4.0
1747,1.0,16.0,38.0,4.0
1748,2.0,16.0,38.0,4.0
1749,3.0,16.0,38.0,4.0
1750,4.0,16.0,38.0,4.0
1751,5.0,16.0,38.0,4.0
1752,6.0,16.0,38.0,4.0
1753,7.0,16.0,38.0,4.0
1754,8.0,16.0,38.0,4.0
1755,9.0,16.0,38.0,4.0
1756,10.0,16.0,38.0,4.0
1757,11.0,16.0,38.0,4.0
1758,12.0,16.0,38.0,4.0
1759,13.0,16.0,38.0,4.0
1760,14.0,16.0,38.0,4.0
1761,15.0,16.0,38.0,4.0
1762,16.0,16.0,38.0,4.0
1763,17.0,16.0,38.0,4.0
1764,18.0,16.0,38.0,4.0
1765,19.0,16.0,38.0,4.0
1766,20.0,16.0,38.0,4.0
1767,21.0,16.0,38.0,4.0
1768,22.0,16.0,38.0,4.0
1769,23.0,16.0,38.0,4.0
1770,24.0,16.0,38.0,4.0
1771,25.0,16.0,38.0,4.0
1772,26.0,16.0,38.0,4.0
1773,27.0,16.0,38.0,4.0
1774,28.0,16.0,38.0,4.0
1775,29.0,16.0,38.0,4.0
1776,30.0,16.0,38.0,4.0
1777,31.0,16.0,38.0,4.0
1778,32.0,16.0,38.0,4.0
1779,33.0,16.0,38.0,4.0
1780,34.0,16.0,38.0,4.0
1781,35.0,16.0,38.0,4.0
1782,36.0,16.0,38.0,4.0
1783,37.0,16.0,38.0,4.0
1784,38.0,16.0,38.0,4.0
1785,39.0,16.0,38.0,4.0
1786,40.0,16.0,38.0,4.0
1787,41.0,16.0,38.0,4.0
1788,42.0,16.0,38.0,4.0
1789,43.0,16.0,38.0,4.0
1790,44.0,16.0,38.0,4.0
1791,45.0,16.0,38.0,4.0
1792,46.0,16.0,38.0,4.0
1793,47.0,16.0,38.0,4.0
1794,48.0,16.0,38.0,4.0
1795,49.0,16.0,38.0,4.0
5,50.0,16.0,38.0,4.0
1796,51.0,16.0,38.0,4.0
1797,52.0,16.0,38.0,4.0
1798,53.0,16.0,38.0,4.0
13,54.0,16.0,38.0,4.0
1799,55.0,16.0,38.0,4.0
1800,56.0,16.0,38.0,4.0
1801,57.0,16.0,38.0,4.0
1802,58.0,16.0,39.0,3.0
1803,59.0,16.0,39.0,3.0
1804,60.0,16.0,39.0,3.0
1805,61.0,16.0,39.0,3.0
1806,62.0,16.0,39.0,3.0
1807,63.0,16.0,39.0,3.0
1808,64.0,16.0,39.0,3.0
1809,65.0,16.0,39.0,3.0
1810,66.0,16.0,39.0,3.0
1811,67.0,16.0,39.0,3.0
1812,68.0,16.0,39.0,3.0
1813,69.0,16.0,39.0,3.0
63,70.0,16.0,39.0,3.0
1814,71.0,16.0,39.0,3.0
70,72.0,16.0,39.0,3.0
1815,73.0,16.0,41.0,2.0
80,74.0,16.0,41.0,2.0
1816,75.0,16.0,41.0,2.0
87,76.0,16.0,41.0,2.0
1817,77.0,16.0,41.0,2.0
1818,78.0,16.0,41.0,2.0
1819,79.0,16.0,41.0,2.0
1820,80.0,16.0,41.0,2.0
1821,81.0,16.0,41.0,2.0
1822,82.0,16.0,41.0,2.0
1823,83.0,16.0,41.0,2.0
1824,84.0,16.0,41.0,2.0
1825,85.0,16.0,41.0,2.0
1826,86.0,16.0,41.0,2.0
1827,87.0,16.0,41.0,2.0
142,88.0,16.0,41.0,2.0
1828,89.0,16.0,41.0,2.0
1829,90.0,16.0,41.0,2.0
1830,91.0,16.0,41.0,2.0
1831,92.0,16.0,41.0,2.0
1832,93.0,16.0,41.0,2.0
1833,94.0,16.0,41.0,2.0
1834,95.0,16.0,42.0,1.0
1835,96.0,16.0,42.0,1.0
1836,97.0,16.0,42.0,1.0
1837,98.0,16.0,42.0,1.0
1838,99.0,16.0,42.0,1.0
1839,100.0,16.0,42.0,1.0
1840,101.0,16.0,42.0,1.0
1841,102.0,16.0,42.0,1.0
1842,103.0,16.0,42.0,1.0
1843,104.0,16.0,42.0,1.0
1844,0.0,17.0,38.0,4.0
1845,1.0,17.0,38.0,4.0
1846,2.0,17.0,38.0,4.0
1847,3.0,17.0,38.0,4.0
1848,4.0,17.0,38.0,4.0
1849,5.0,17.0,38.0,4.0
1850,6.0,17.0,38.0,4.0
1851,7.0,17.0,38.0,4.0
1852,8.0,17.0,38.0,4.0
1853,9.0,17.0,38.0,4.0
1854,10.0,17.0,38.0,4.0
1855,11.0,17.0,38.0,4.0
1856,12.0,17.0,38.0,4.0
1857,13.0,17.0,38.0,4.0
1858,14.0,17.0,38.0,4.0
1859,15.0,17.0,38.0,4.0
1860,16.0,17.0,38.0,4.0
1861,17.0,17.0,38.0,4.0
1862,18.0,17.0,38.0,4.0
1863,19.0,17.0,38.0,4.0
1864,20.0,17.0,38.0,4.0
1865,21.0,17.0,38.0,4.0
1866,22.0,17.0,38.0,4.0
1867,23.0,17.0,38.0,4.0
1868,24.0,17.0,38.0,4.0
1869,25.0,17.0,38.0,4.0
1870,26.0,17.0,38.0,4.0
1871,27.0,17.0,38.0,4.0
1872,28.0,17.0,38.0,4.0
1873,29.0,17.0,38.0,4.0
1874,30.0,17.0,38.0,4.0
1875,31.0,17.0,38.0,4.0
1876,32.0,17.0,38.0,4.0
1877,33.0,17.0,38.0,4.0
1878,34.0,17.0,38.0,4.0
1879,35.0,17.0,38.0,4.0
1880,36.0,17.0,38.0,4.0
1881,37.0,17.0,38.0,4.0
1882,38.0,17.0,38.0,4.0
1883,39.0,17.0,38.0,4.0
1884,40.0,17.0,38.0,4.0
1885,41.0,17.0,38.0,4.0
1886,42.0,17.0,38.0,4.0
1887,43.0,17.0,38.0,4.0
1888,44.0,17.0,38.0,4.0
1889,45.0,17.0,38.0,4.0
1890,46.0,17.0,38.0,4.0
1891,47.0,17.0,38.0,4.0
1892,48.0,17.0,38.0,4.0
1893,49.0,17.0,38.0,4.0
1894,50.0,17.0,38.0,4.0
1895,51.0,17.0,38.0,4.0
11,52.0,17.0,38.0,4.0
1896,53.0,17.0,38.0,4.0
1897,54.0,17.0,38.0,4.0
1898,55.0,17.0,38.0,4.0
1899,56.0,17.0,38.0,4.0
1900,57.0,17.0,38.0,4.0
1901,58.0,17.0,38.0,4.0
1902,59.0,17.0,38.0,4.0
1903,60.0,17.0,38.0,4.0
1904,61.0,17.0,38.0,4.0
1905,62.0,17.0,38.0,4.0
1906,63.0,17.0,41.0,2.0
1907,64.0,17.0,41.0,2.0
1908,65.0,17.0,41.0,2.0
1909,66.0,17.0,41.0,2.0
1910,67.0,17.0,41.0,2.0
1911,68.0,17.0,41.0,2.0
1912,69.0,17.0,41.0,2.0
1913,70.0,17.0,39.0,3.0
1914,71.0,17.0,41.0,2.0
1915,72.0,17.0,39.0,3.0
1916,73.0,17.0,41.0,2.0
1917,74.0,17.0,41.0,2.0
1918,75.0,17.0,41.0,2.0
1919,76.0,17.0,41.0,2.0
1920,77.0,17.0,41.0,2.0
1921,78.0,17.0,41.0,2.0
96,79.0,17.0,41.0,2.0
1922,80.0,17.0,41.0,2.0
1923,81.0,17.0,41.0,2.0
1924,82.0,17.0,41.0,2.0
1925,83.0,17.0,41.0,2.0
1926,84.0,17.0,41.0,2.0
1927,85.0,17.0,41.0,2.0
1928,86.0,17.0,41.0,2.0
1929,87.0,17.0,41.0,2.0
1930,88.0,17.0,41.0,2.0
1931,89.0,17.0,41.0,2.0
1932,90.0,17.0,41.0,2.0
151,91.0,17.0,41.0,2.0
1933,92.0,17.0,41.0,2.0
1934,93.0,17.0,41.0,2.0
1935,94.0,17.0,41.0,2.0
1936,95.0,17.0,42.0,1.0
1937,96.0,17.0,42.0,1.0
1938,97.0,17.0,42.0,1.0
170,98.0,17.0,42.0,1.0
1939,99.0,17.0,42.0,1.0
173,100.0,17.0,42.0,1.0
1940,101.0,17.0,42.0,1.0
176,102.0,17.0,42.0,1.0
1941,103.0,17.0,42.0,1.0
1942,104.0,17.0,42.0,1.0
1943,0.0,18.0,38.0,4.0
1944,1.0,18.0,38.0,4.0
1945,2.0,18.0,38.0,4.0
1946,3.0,18.0,38.0,4.0
1947,4.0,18.0,38.0,4.0
1948,5.0,18.0,38.0,4.0
1949,6.0,18.0,38.0,4.0
1950,7.0,18.0,38.0,4.0
1951,8.0,18.0,38.0,4.0
1952,9.0,18.0,38.0,4.0
1953,10.0,18.0,38.0,4.0
1954,11.0,18.0,38.0,4.0
1955,12.0,18.0,38.0,4.0
1956,13.0,18.0,38.0,4.0
1957,14.0,18.0,38.0,4.0
1958,15.0,18.0,38.0,4.0
1959,16.0,18.0,38.0,4.0
1960,17.0,18.0,38.0,4.0
1961,18.0,18.0,38.0,4.0
1962,19.0,18.0,38.0,4.0
1963,20.0,18.0,38.0,4.0
1964,21.0,18.0,38.0,4.0
1965,22.0,18.0,38.0,4.0
1966,23.0,18.0,38.0,4.0
1967,24.0,18.0,38.0,4.0
1968,25.0,18.0,38.0,4.0
1969,26.0,18.0,38.0,4.0
1970,27.0,18.0,38.0,4.0
1971,28.0,18.0,38.0,4.0
1972,29.0,18.0,38.0,4.0
1973,30.0,18.0,38.0,4.0
1974,31.0,18.0,38.0,4.0
1975,32.0,18.0,38.0,4.0
1976,33.0,18.0,38.0,4.0
1977,34.0,18.0,38.0,4.0
1978,35.0,18.0,38.0,4.0
1979,36.0,18.0,38.0,4.0
1980,37.0,18.0,38.0,4.0
1981,38.0,18.0,38.0,4.0
1982,39.0,18.0,38.0,4.0
1983,40.0,18.0,38.0,4.0
1984,41.0,18.0,38.0,4.0
1985,42.0,18.0,38.0,4.0
1986,43.0,18.0,38.0,4.0
1987,44.0,18.0,38.0,4.0
1988,45.0,18.0,38.0,4.0
1989,46.0,18.0,38.0,4.0
1990,47.0,18.0,38.0,4.0
1991,48.0,18.0,38.0,4.0
1992,49.0,18.0,38.0,4.0
4,50.0,18.0,38.0,4.0
1993,51.0,18.0,38.0,4.0
8,52.0,18.0,38.0,4.0
1994,53.0,18.0,38.0,4.0
15,54.0,18.0,38.0,4.0
1995,55.0,18.0,38.0,4.0
1996,56.0,18.0,38.0,4.0
1997,57.0,18.0,38.0,4.0
1998,58.0,18.0,38.0,4.0
1999,59.0,18.0,38.0,4.0
2000,60.0,18.0,38.0,4.0
2001,61.0,18.0,38.0,4.0
2002,62.0,18.0,38.0,4.0
2003,63.0,18.0,41.0,2.0
2004,64.0,18.0,41.0,2.0
2005,65.0,18.0,41.0,2.0
2006,66.0,18.0,41.0,2.0
2007,67.0,18.0,41.0,2.0
2008,68.0,18.0,41.0,2.0
2009,69.0,18.0,41.0,2.0
62,70.0,18.0,41.0,2.0
2010,71.0,18.0,41.0,2.0
71,72.0,18.0,41.0,2.0
2011,73.0,18.0,41.0,2.0
81,74.0,18.0,41.0,2.0
2012,75.0,18.0,41.0,2.0
2013,76.0,18.0,41.0,2.0
2014,77.0,18.0,41.0,2.0
2015,78.0,18.0,41.0,2.0
2016,79.0,18.0,41.0,2.0
2017,80.0,18.0,41.0,2.0
2018,81.0,18.0,41.0,2.0
2019,82.0,18.0,41.0,2.0
117,83.0,18.0,41.0,2.0
2020,84.0,18.0,41.0,2.0
124,85.0,18.0,41.0,2.0
130,86.0,18.0,41.0,2.0
2021,87.0,18.0,41.0,2.0
140,88.0,18.0,41.0,2.0
2022,89.0,18.0,41.0,2.0
2023,90.0,18.0,41.0,2.0
2024,91.0,18.0,41.0,2.0
2025,92.0,18.0,41.0,2.0
2026,93.0,18.0,41.0,2.0
2027,94.0,18.0,41.0,2.0
2028,95.0,18.0,41.0,2.0
2029,96.0,18.0,42.0,1.0
2030,97.0,18.0,42.0,1.0
169,98.0,18.0,42.0,1.0
2031,99.0,18.0,42.0,1.0
174,100.0,18.0,42.0,1.0
2032,101.0,18.0,42.0,1.0
177,102.0,18.0,42.0,1.0
2033,103.0,18.0,42.0,1.0
2034,104.0,18.0,42.0,1.0
2035,0.0,19.0,38.0,4.0
2036,1.0,19.0,38.0,4.0
2037,2.0,19.0,38.0,4.0
2038,3.0,19.0,38.0,4.0
2039,4.0,19.0,38.0,4.0
2040,5.0,19.0,38.0,4.0
2041,6.0,19.0,38.0,4.0
2042,7.0,19.0,38.0,4.0
2043,8.0,19.0,38.0,4.0
2044,9.0,19.0,38.0,4.0
2045,10.0,19.0,38.0,4.0
2046,11.0,19.0,38.0,4.0
2047,12.0,19.0,38.0,4.0
2048,13.0,19.0,38.0,4.0
2049,14.0,19.0,38.0,4.0
2050,15.0,19.0,38.0,4.0
2051,16.0,19.0,38.0,4.0
2052,17.0,19.0,38.0,4.0
2053,18.0,19.0,38.0,4.0
2054,19.0,19.0,38.0,4.0
2055,20.0,19.0,38.0,4.0
2056,21.0,19.0,38.0,4.0
2057,22.0,19.0,38.0,4.0
2058,23.0,19.0,38.0,4.0
2059,24.0,19.0,38.0,4.0
2060,25.0,19.0,38.0,4.0
2061,26.0,19.0,38.0,4.0
2062,27.0,19.0,38.0,4.0
2063,28.0,19.0,38.0,4.0
2064,29.0,19.0,38.0,4.0
2065,30.0,19.0,38.0,4.0
2066,31.0,19.0,38.0,4.0
2067,32.0,19.0,38.0,4.0
2068,33.0,19.0,38.0,4.0
2069,34.0,19.0,38.0,4.0
2070,35.0,19.0,38.0,4.0
2071,36.0,19.0,38.0,4.0
2072,37.0,19.0,38.0,4.0
2073,38.0,19.0,38.0,4.0
2074,39.0,19.0,38.0,4.0
2075,40.0,19.0,38.0,4.0
2076,41.0,19.0,38.0,4.0
2077,42.0,19.0,38.0,4.0
2078,43.0,19.0,38.0,4.0
2079,44.0,19.0,38.0,4.0
2080,45.0,19.0,38.0,4.0
2081,46.0,19.0,38.0,4.0
2082,47.0,19.0,38.0,4.0
2083,48.0,19.0,38.0,4.0
2084,49.0,19.0,38.0,4.0
2085,50.0,19.0,38.0,4.0
2086,51.0,19.0,38.0,4.0
2087,52.0,19.0,38.0,4.0
2088,53.0,19.0,38.0,4.0
2089,54.0,19.0,38.0,4.0
2090,55.0,19.0,38.0,4.0
2091,56.0,19.0,38.0,4.0
2092,57.0,19.0,38.0,4.0
2093,58.0,19.0,38.0,4.0
2094,59.0,19.0,38.0,4.0
2095,60.0,19.0,38.0,4.0
2096,61.0,19.0,38.0,4.0
2097,62.0,19.0,38.0,4.0
2098,63.0,19.0,41.0,2.0
2099,64.0,19.0,41.0,2.0
2100,65.0,19.0,41.0,2.0
2101,66.0,19.0,41.0,2.0
2102,67.0,19.0,41.0,2.0
2103,68.0,19.0,41.0,2.0
2104,69.0,19.0,41.0,2.0
2105,70.0,19.0,41.0,2.0
2106,71.0,19.0,41.0,2.0
2107,72.0,19.0,41.0,2.0
2108,73.0,19.0,41.0,2.0
2109,74.0,19.0,41.0,2.0
86,75.0,19.0,41.0,2.0
2110,76.0,19.0,41.0,2.0
2111,77.0,19.0,41.0,2.0
94,78.0,19.0,41.0,2.0
102,79.0,19.0,41.0,2.0
2112,80.0,19.0,41.0,2.0
2113,81.0,19.0,41.0,2.0
2114,82.0,19.0,41.0,2.0
2115,83.0,19.0,41.0,2.0
2116,84.0,19.0,41.0,2.0
2117,85.0,19.0,41.0,2.0
2118,86.0,19.0,41.0,2.0
2119,87.0,19.0,41.0,2.0
138,88.0,19.0,41.0,2.0
2120,89.0,19.0,41.0,2.0
148,90.0,19.0,41.0,2.0
2121,91.0,19.0,41.0,2.0
156,92.0,19.0,41.0,2.0
2122,93.0,19.0,41.0,2.0
2123,94.0,19.0,41.0,2.0
2124,95.0,19.0,42.0,1.0
2125,96.0,19.0,42.0,1.0
2126,97.0,19.0,42.0,1.0
2127,98.0,19.0,42.0,1.0
2128,99.0,19.0,42.0,1.0
2129,100.0,19.0,42.0,1.0
2130,101.0,19.0,42.0,1.0
2131,102.0,19.0,42.0,1.0
2132,103.0,19.0,42.0,1.0
2133,104.0,19.0,42.0,1.0
2134,0.0,20.0,38.0,4.0
2135,1.0,20.0,38.0,4.0
2136,2.0,20.0,38.0,4.0
2137,3.0,20.0,38.0,4.0
2138,4.0,20.0,38.0,4.0
2139,5.0,20.0,38.0,4.0
2140,6.0,20.0,38.0,4.0
2141,7.0,20.0,38.0,4.0
2142,8.0,20.0,38.0,4.0
2143,9.0,20.0,38.0,4.0
2144,10.0,20.0,38.0,4.0
2145,11.0,20.0,38.0,4.0
2146,12.0,20.0,38.0,4.0
2147,13.0,20.0,38.0,4.0
2148,14.0,20.0,38.0,4.0
2149,15.0,20.0,38.0,4.0
2150,16.0,20.0,38.0,4.0
2151,17.0,20.0,38.0,4.0
2152,18.0,20.0,38.0,4.0
2153,19.0,20.0,38.0,4.0
2154,20.0,20.0,38.0,4.0
2155,21.0,20.0,38.0,4.0
2156,22.0,20.0,38.0,4.0
2157,23.0,20.0,38.0,4.0
2158,24.0,20.0,38.0,4.0
2159,25.0,20.0,38.0,4.0
2160,26.0,20.0,38.0,4.0
2161,27.0,20.0,38.0,4.0
2162,28.0,20.0,38.0,4.0
2163,29.0,20.0,38.0,4.0
2164,30.0,20.0,38.0,4.0
2165,31.0,20.0,38.0,4.0
2166,32.0,20.0,38.0,4.0
2167,33.0,20.0,38.0,4.0
2168,34.0,20.0,38.0,4.0
2169,35.0,20.0,38.0,4.0
2170,36.0,20.0,38.0,4.0
2171,37.0,20.0,38.0,4.0
2172,38.0,20.0,38.0,4.0
2173,39.0,20.0,38.0,4.0
2174,40.0,20.0,38.0,4.0
2175,41.0,20.0,38.0,4.0
2176,42.0,20.0,38.0,4.0
2177,43.0,20.0,38.0,4.0
2178,44.0,20.0,38.0,4.0
2179,45.0,20.0,38.0,4.0
2180,46.0,20.0,38.0,4.0
2181,47.0,20.0,38.0,4.0
2182,48.0,20.0,38.0,4.0
2183,49.0,20.0,38.0,4.0
1,50.0,20.0,38.0,4.0
2184,51.0,20.0,38.0,4.0
2185,52.0,20.0,38.0,4.0
2186,53.0,20.0,38.0,4.0
12,54.0,20.0,38.0,4.0
2187,55.0,20.0,38.0,4.0
2188,56.0,20.0,38.0,4.0
2189,57.0,20.0,38.0,4.0
2190,58.0,20.0,38.0,4.0
2191,59.0,20.0,38.0,4.0
30,60.0,20.0,38.0,4.0
34,61.0,20.0,38.0,4.0
2192,62.0,20.0,38.0,4.0
39,63.0,20.0,41.0,2.0
44,64.0,20.0,41.0,2.0
46,65.0,20.0,41.0,2.0
2193,66.0,20.0,41.0,2.0
51,67.0,20.0,41.0,2.0
2194,68.0,20.0,41.0,2.0
55,69.0,20.0,41.0,2.0
2195,70.0,20.0,41.0,2.0
2196,71.0,20.0,41.0,2.0
2197,72.0,20.0,41.0,2.0
2198,73.0,20.0,41.0,2.0
2199,74.0,20.0,41.0,2.0
2200,75.0,20.0,41.0,2.0
2201,76.0,20.0,41.0,2.0
2202,77.0,20.0,41.0,2.0
2203,78.0,20.0,41.0,2.0
2204,79.0,20.0,41.0,2.0
2205,80.0,20.0,41.0,2.0
2206,81.0,20.0,41.0,2.0
2207,82.0,20.0,41.0,2.0
118,83.0,20.0,41.0,2.0
2208,84.0,20.0,41.0,2.0
125,85.0,20.0,41.0,2.0
2209,86.0,20.0,41.0,2.0
2210,87.0,20.0,41.0,2.0
2211,88.0,20.0,41.0,2.0
2212,89.0,20.0,41.0,2.0
2213,90.0,20.0,41.0,2.0
2214,91.0,20.0,41.0,2.0
2215,92.0,20.0,41.0,2.0
2216,93.0,20.0,41.0,2.0
2217,94.0,20.0,41.0,2.0
2218,95.0,20.0,41.0,2.0
2219,96.0,20.0,42.0,1.0
2220,97.0,20.0,42.0,1.0
168,98.0,20.0,42.0,1.0
2221,99.0,20.0,42.0,1.0
2222,100.0,20.0,42.0,1.0
2223,101.0,20.0,42.0,1.0
2224,102.0,20.0,42.0,1.0
2225,103.0,20.0,42.0,1.0
2226,104.0,20.0,42.0,1.0
2227,0.0,21.0,38.0,4.0
2228,1.0,21.0,38.0,4.0
2229,2.0,21.0,38.0,4.0
2230,3.0,21.0,38.0,4.0
2231,4.0,21.0,38.0,4.0
2232,5.0,21.0,38.0,4.0
2233,6.0,21.0,38.0,4.0
2234,7.0,21.0,38.0,4.0
2235,8.0,21.0,38.0,4.0
2236,9.0,21.0,38.0,4.0
2237,10.0,21.0,38.0,4.0
2238,11.0,21.0,38.0,4.0
2239,12.0,21.0,38.0,4.0
2240,13.0,21.0,38.0,4.0
2241,14.0,21.0,38.0,4.0
2242,15.0,21.0,38.0,4.0
2243,16.0,21.0,38.0,4.0
2244,17.0,21.0,38.0,4.0
2245,18.0,21.0,38.0,4.0
2246,19.0,21.0,38.0,4.0
2247,20.0,21.0,38.0,4.0
2248,21.0,21.0,38.0,4.0
2249,22.0,21.0,38.0,4.0
2250,23.0,21.0,38.0,4.0
2251,24.0,21.0,38.0,4.0
2252,25.0,21.0,38.0,4.0
2253,26.0,21.0,38.0,4.0
2254,27.0,21.0,38.0,4.0
2255,28.0,21.0,38.0,4.0
2256,29.0,21.0,38.0,4.0
2257,30.0,21.0,38.0,4.0
2258,31.0,21.0,38.0,4.0
2259,32.0,21.0,38.0,4.0
2260,33.0,21.0,38.0,4.0
2261,34.0,21.0,38.0,4.0
2262,35.0,21.0,38.0,4.0
2263,36.0,21.0,38.0,4.0
2264,37.0,21.0,38.0,4.0
2265,38.0,21.0,38.0,4.0
2266,39.0,21.0,38.0,4.0
2267,40.0,21.0,38.0,4.0
2268,41.0,21.0,38.0,4.0
2269,42.0,21.0,38.0,4.0
2270,43.0,21.0,38.0,4.0
2271,44.0,21.0,38.0,4.0
2272,45.0,21.0,38.0,4.0
2273,46.0,21.0,38.0,4.0
2274,47.0,21.0,38.0,4.0
2275,48.0,21.0,38.0,4.0
2276,49.0,21.0,38.0,4.0
2277,50.0,21.0,38.0,4.0
2278,51.0,21.0,38.0,4.0
